$GPRMC,134438.00,A,3946.84269,N,03249.25073,E,3.296,287.34,011213,,,D*60
$GPRMC,134439.00,A,3946.84302,N,03249.24960,E,3.296,287.99,011213,,,D*60
$GPRMC,134440.00,A,3946.84334,N,03249.24849,E,3.220,287.97,011213,,,D*62
$GPRMC,134441.00,A,3946.84364,N,03249.24742,E,3.044,288.43,011213,,,D*64
$GPRMC,134442.00,A,3946.84393,N,03249.24631,E,3.262,287.88,011213,,,D*64
$GPRMC,134443.00,A,3946.84423,N,03249.24519,E,3.155,287.76,011213,,,D*66
$GPRMC,134444.00,A,3946.84453,N,03249.24403,E,3.417,288.07,011213,,,D*66
$GPRMC,134445.00,A,3946.84488,N,03249.24287,E,3.451,290.16,011213,,,D*60
$GPRMC,134446.00,A,3946.84520,N,03249.24169,E,3.413,288.73,011213,,,D*6F
$GPRMC,134447.00,A,3946.84547,N,03249.24051,E,3.357,286.91,011213,,,D*60
$GPRMC,134448.00,A,3946.84576,N,03249.23939,E,3.247,288.05,011213,,,D*6E
$GPRMC,134449.00,A,3946.84606,N,03249.23825,E,3.402,287.36,011213,,,D*6F
$GPRMC,134450.00,A,3946.84634,N,03249.23710,E,3.338,286.89,011213,,,D*64
$GPRMC,134451.00,A,3946.84663,N,03249.23597,E,3.327,287.10,011213,,,D*65
$GPRMC,134452.00,A,3946.84692,N,03249.23485,E,3.214,287.08,011213,,,D*62
$GPRMC,134453.00,A,3946.84719,N,03249.23374,E,3.276,286.18,011213,,,D*6C
$GPRMC,134454.00,A,3946.84747,N,03249.23262,E,3.214,286.59,011213,,,D*67
$GPRMC,134455.00,A,3946.84779,N,03249.23152,E,3.262,288.53,011213,,,D*6E
